기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수
20243,11545670,시흥1동,CS100010,커피-음료,47,1,1,30
20243,11545680,시흥2동,CS100010,커피-음료,6,0,0,4
20243,11545690,시흥3동,CS100010,커피-음료,15,3,2,5
20243,11545700,시흥4동,CS100010,커피-음료,8,0,1,2
20243,11545710,시흥5동,CS100010,커피-음료,17,2,1,8
20243,11560515,영등포본동,CS100010,커피-음료,30,0,6,14
20243,11560535,영등포동,CS100010,커피-음료,82,6,5,63
20243,11560540,여의동,CS100010,커피-음료,279,15,6,145
20243,11560550,당산1동,CS100010,커피-음료,99,11,4,30
20243,11560560,당산2동,CS100010,커피-음료,68,6,6,31
20243,11560585,도림동,CS100010,커피-음료,26,1,3,3
20243,11560605,문래동,CS100010,커피-음료,113,10,7,30
20243,11560610,양평1동,CS100010,커피-음료,51,4,3,21
20243,11560620,양평2동,CS100010,커피-음료,65,4,0,33
20243,11560630,신길1동,CS100010,커피-음료,19,1,2,6
20243,11560650,신길3동,CS100010,커피-음료,14,1,0,9
20243,11560660,신길4동,CS100010,커피-음료,9,0,0,3
20243,11560670,신길5동,CS100010,커피-음료,11,0,1,3
20243,11560680,신길6동,CS100010,커피-음료,33,1,0,11
20243,11560690,신길7동,CS100010,커피-음료,11,1,2,8
20243,11560700,대림1동,CS100010,커피-음료,17,3,2,9
20243,11560710,대림2동,CS100010,커피-음료,21,3,0,11
20243,11560720,대림3동,CS100010,커피-음료,36,2,0,12
20243,11590510,노량진1동,CS100010,커피-음료,64,5,7,29
20243,11590520,노량진2동,CS100010,커피-음료,23,0,5,5
20243,11590530,상도1동,CS100010,커피-음료,63,2,2,22
20243,11590540,상도2동,CS100010,커피-음료,28,4,3,17
20243,11590550,상도3동,CS100010,커피-음료,29,3,4,10
20243,11590560,상도4동,CS100010,커피-음료,27,1,2,7
20243,11590605,흑석동,CS100010,커피-음료,55,0,2,20
20243,11590620,사당1동,CS100010,커피-음료,68,2,2,10
20243,11590630,사당2동,CS100010,커피-음료,31,2,2,21
20243,11590640,사당3동,CS100010,커피-음료,30,1,5,9
20243,11590650,사당4동,CS100010,커피-음료,15,0,0,8
20243,11590651,사당5동,CS100010,커피-음료,15,4,3,4
20243,11590660,대방동,CS100010,커피-음료,51,5,2,13
20243,11590670,신대방1동,CS100010,커피-음료,22,1,5,7
20243,11590680,신대방2동,CS100010,커피-음료,50,1,4,24
20243,11620525,보라매동,CS100010,커피-음료,41,2,1,10
20243,11620545,청림동,CS100010,커피-음료,14,0,1,5
20243,11620565,성현동,CS100010,커피-음료,29,0,2,0
20243,11620575,행운동,CS100010,커피-음료,46,4,7,9
20243,11620585,낙성대동,CS100010,커피-음료,76,3,6,15
20243,11620595,청룡동,CS100010,커피-음료,57,1,6,28
20243,11620605,은천동,CS100010,커피-음료,40,1,5,9
20243,11620615,중앙동,CS100010,커피-음료,32,2,1,12
20243,11620625,인헌동,CS100010,커피-음료,39,3,4,9
20243,11620630,남현동,CS100010,커피-음료,27,1,1,12
20243,11620645,서원동,CS100010,커피-음료,40,5,2,26
20243,11620655,신원동,CS100010,커피-음료,24,0,1,4
20243,11620665,서림동,CS100010,커피-음료,34,1,1,4
20243,11620685,신사동,CS100010,커피-음료,51,3,5,9
20243,11620695,신림동,CS100010,커피-음료,61,7,3,30
20243,11620715,난향동,CS100010,커피-음료,8,0,0,1
20243,11620725,조원동,CS100010,커피-음료,53,3,2,13
20243,11620735,대학동,CS100010,커피-음료,50,1,3,19
20243,11620745,삼성동,CS100010,커피-음료,8,1,0,1
20243,11620765,미성동,CS100010,커피-음료,31,1,2,13
20243,11620775,난곡동,CS100010,커피-음료,15,2,2,7
20243,11650510,서초1동,CS100010,커피-음료,95,3,10,41
20243,11650520,서초2동,CS100010,커피-음료,99,12,10,37
20243,11650530,서초3동,CS100010,커피-음료,169,7,7,58
20243,11650531,서초4동,CS100010,커피-음료,55,4,3,39
20243,11650540,잠원동,CS100010,커피-음료,51,2,2,16
20243,11650550,반포본동,CS100010,커피-음료,10,0,0,3
20243,11650560,반포1동,CS100010,커피-음료,71,2,2,18
20243,11650570,반포2동,CS100010,커피-음료,17,0,0,3
20243,11650580,반포3동,CS100010,커피-음료,9,0,0,8
20243,11650581,반포4동,CS100010,커피-음료,67,1,0,35
20243,11650590,방배본동,CS100010,커피-음료,53,2,0,10
20243,11650600,방배1동,CS100010,커피-음료,50,2,5,12
20243,11650610,방배2동,CS100010,커피-음료,65,0,2,12
20243,11650620,방배3동,CS100010,커피-음료,29,0,0,4
20243,11650621,방배4동,CS100010,커피-음료,64,3,6,10
20243,11650651,양재1동,CS100010,커피-음료,127,6,7,30
20243,11650652,양재2동,CS100010,커피-음료,135,6,9,30
20243,11650660,내곡동,CS100010,커피-음료,29,1,0,7
20243,11680510,신사동,CS100010,커피-음료,169,7,9,40
20243,11680521,논현1동,CS100010,커피-음료,158,12,12,47
20243,11680531,논현2동,CS100010,커피-음료,160,8,15,52
20243,11680545,압구정동,CS100010,커피-음료,163,10,7,43
20243,11680565,청담동,CS100010,커피-음료,112,3,5,25
20243,11680580,삼성1동,CS100010,커피-음료,110,2,5,47
20243,11680590,삼성2동,CS100010,커피-음료,115,6,5,29
20243,11680600,대치1동,CS100010,커피-음료,12,1,3,14
20243,11680610,대치2동,CS100010,커피-음료,88,4,5,31
20243,11680630,대치4동,CS100010,커피-음료,110,6,8,48
20243,11680640,역삼1동,CS100010,커피-음료,402,17,17,148
20243,11680650,역삼2동,CS100010,커피-음료,106,11,15,43
20243,11680655,도곡1동,CS100010,커피-음료,45,3,6,14
20243,11680656,도곡2동,CS100010,커피-음료,46,3,2,18
20243,11680660,개포1동,CS100010,커피-음료,3,0,0,0
20243,11680670,개포2동,CS100010,커피-음료,16,2,1,9
20243,11680690,개포4동,CS100010,커피-음료,39,3,4,11
20243,11680700,세곡동,CS100010,커피-음료,34,1,3,20
20243,11680720,일원본동,CS100010,커피-음료,11,0,0,1
20243,11680730,일원1동,CS100010,커피-음료,24,2,2,5
20243,11680740,일원2동,CS100010,커피-음료,10,0,1,5
20243,11680750,수서동,CS100010,커피-음료,20,2,4,18
20243,11710510,풍납1동,CS100010,커피-음료,12,0,1,1
20243,11710520,풍납2동,CS100010,커피-음료,27,0,1,6
20243,11710531,거여1동,CS100010,커피-음료,14,1,2,2
20243,11710532,거여2동,CS100010,커피-음료,7,1,2,11
20243,11710540,마천1동,CS100010,커피-음료,9,0,0,3
20243,11710550,마천2동,CS100010,커피-음료,23,2,1,4
20243,11710561,방이1동,CS100010,커피-음료,57,2,3,12
20243,11710562,방이2동,CS100010,커피-음료,58,4,7,30
20243,11710566,오륜동,CS100010,커피-음료,8,1,0,12
20243,11710570,오금동,CS100010,커피-음료,77,7,3,13
20243,11710580,송파1동,CS100010,커피-음료,149,5,7,19
20243,11710590,송파2동,CS100010,커피-음료,32,3,5,10
20243,11710600,석촌동,CS100010,커피-음료,95,7,6,25
20243,11710610,삼전동,CS100010,커피-음료,48,0,3,19
20243,11710620,가락본동,CS100010,커피-음료,63,4,5,31
20243,11710631,가락1동,CS100010,커피-음료,18,0,3,11
20243,11710632,가락2동,CS100010,커피-음료,48,4,3,11
20243,11710641,문정1동,CS100010,커피-음료,41,1,1,9
20243,11710642,문정2동,CS100010,커피-음료,174,12,18,72
20243,11710646,장지동,CS100010,커피-음료,45,1,1,6
20243,11710647,위례동,CS100010,커피-음료,26,2,0,18
20243,11710650,잠실본동,CS100010,커피-음료,70,2,5,35
20243,11710670,잠실2동,CS100010,커피-음료,29,1,2,12
20243,11710680,잠실3동,CS100010,커피-음료,34,1,0,31
20243,11710690,잠실4동,CS100010,커피-음료,7,1,1,6
20243,11710710,잠실6동,CS100010,커피-음료,81,2,6,42
20243,11710720,잠실7동,CS100010,커피-음료,4,0,0,1
20243,11740515,강일동,CS100010,커피-음료,15,5,1,17
20243,11740520,상일동,CS100010,커피-음료,34,2,4,14
20243,11740530,명일1동,CS100010,커피-음료,54,2,2,15
20243,11740540,명일2동,CS100010,커피-음료,24,1,6,14
20243,11740550,고덕1동,CS100010,커피-음료,18,1,3,4
20243,11740560,고덕2동,CS100010,커피-음료,35,3,1,16
20243,11740570,암사1동,CS100010,커피-음료,43,0,2,7
20243,11740580,암사2동,CS100010,커피-음료,24,0,3,5
20243,11740590,암사3동,CS100010,커피-음료,11,0,2,4
20243,11740600,천호1동,CS100010,커피-음료,33,1,2,12
20243,11740610,천호2동,CS100010,커피-음료,73,2,2,35
20243,11740620,천호3동,CS100010,커피-음료,36,2,1,16
20243,11740640,성내1동,CS100010,커피-음료,64,6,4,17
20243,11740650,성내2동,CS100010,커피-음료,63,5,2,13
20243,11740660,성내3동,CS100010,커피-음료,73,2,3,12
20243,11740685,길동,CS100010,커피-음료,58,7,10,32
20243,11740700,둔촌2동,CS100010,커피-음료,44,0,1,7
20244,11110515,청운효자동,CS100010,커피-음료,116,0,3,1
20244,11110530,사직동,CS100010,커피-음료,177,8,8,44
20244,11110540,삼청동,CS100010,커피-음료,91,3,1,12
20244,11110550,부암동,CS100010,커피-음료,39,0,1,4
20244,11110560,평창동,CS100010,커피-음료,23,1,2,5
20244,11110570,무악동,CS100010,커피-음료,5,0,0,6
20244,11110580,교남동,CS100010,커피-음료,13,0,0,14
20244,11110600,가회동,CS100010,커피-음료,81,3,3,8
20244,11110615,종로1·2·3·4가동,CS100010,커피-음료,379,11,18,99
20244,11110630,종로5·6가동,CS100010,커피-음료,82,4,2,27
20244,11110640,이화동,CS100010,커피-음료,84,2,2,32
20244,11110650,혜화동,CS100010,커피-음료,118,5,4,30
20244,11110670,창신1동,CS100010,커피-음료,23,0,0,7
20244,11110680,창신2동,CS100010,커피-음료,15,1,0,1
20244,11110690,창신3동,CS100010,커피-음료,6,0,0,1
20244,11110700,숭인1동,CS100010,커피-음료,3,0,0,5
20244,11110710,숭인2동,CS100010,커피-음료,15,1,1,12
20244,11140520,소공동,CS100010,커피-음료,120,6,8,60
20244,11140540,회현동,CS100010,커피-음료,106,6,4,36
20244,11140550,명동,CS100010,커피-음료,229,8,7,111
20244,11140570,필동,CS100010,커피-음료,77,4,4,32
20244,11140580,장충동,CS100010,커피-음료,24,0,0,7
20244,11140590,광희동,CS100010,커피-음료,122,5,6,31
20244,11140605,을지로동,CS100010,커피-음료,113,5,1,36
20244,11140615,신당동,CS100010,커피-음료,43,1,1,23
20244,11140625,다산동,CS100010,커피-음료,39,0,1,9
20244,11140635,약수동,CS100010,커피-음료,21,2,5,8
20244,11140645,청구동,CS100010,커피-음료,13,0,1,1
20244,11140650,신당5동,CS100010,커피-음료,14,0,0,5
20244,11140665,동화동,CS100010,커피-음료,20,1,0,5
20244,11140670,황학동,CS100010,커피-음료,27,2,2,11
20244,11140680,중림동,CS100010,커피-음료,32,2,1,14
20244,11170510,후암동,CS100010,커피-음료,59,0,4,6
20244,11170520,용산2가동,CS100010,커피-음료,76,6,0,9
20244,11170530,남영동,CS100010,커피-음료,70,3,0,22
20244,11170555,청파동,CS100010,커피-음료,80,3,5,19
20244,11170560,원효로1동,CS100010,커피-음료,53,2,2,10
20244,11170570,원효로2동,CS100010,커피-음료,16,2,1,8
20244,11170580,효창동,CS100010,커피-음료,18,2,2,3
20244,11170590,용문동,CS100010,커피-음료,16,0,0,3
20244,11170625,한강로동,CS100010,커피-음료,238,11,12,53
20244,11170630,이촌1동,CS100010,커피-음료,10,0,0,4
20244,11170640,이촌2동,CS100010,커피-음료,8,0,4,1
20244,11170650,이태원1동,CS100010,커피-음료,56,0,4,20
20244,11170660,이태원2동,CS100010,커피-음료,59,3,5,4
20244,11170685,한남동,CS100010,커피-음료,137,6,2,15
20244,11170690,서빙고동,CS100010,커피-음료,21,2,0,2
20244,11170700,보광동,CS100010,커피-음료,14,1,4,3
20244,11200520,왕십리2동,CS100010,커피-음료,20,0,2,3
20244,11200535,왕십리도선동,CS100010,커피-음료,46,2,4,26
20244,11200540,마장동,CS100010,커피-음료,22,1,1,5
20244,11200550,사근동,CS100010,커피-음료,59,0,4,25
20244,11200560,행당1동,CS100010,커피-음료,32,4,3,19
20244,11200570,행당2동,CS100010,커피-음료,11,0,0,3
20244,11200580,응봉동,CS100010,커피-음료,6,0,0,2
20244,11200590,금호1가동,CS100010,커피-음료,14,0,1,4
20244,11200615,금호2·3가동,CS100010,커피-음료,27,1,0,8
20244,11200620,금호4가동,CS100010,커피-음료,15,0,0,8
20244,11200645,옥수동,CS100010,커피-음료,22,0,0,7
20244,11200650,성수1가1동,CS100010,커피-음료,62,3,5,14
20244,11200660,성수1가2동,CS100010,커피-음료,197,8,10,25
20244,11200670,성수2가1동,CS100010,커피-음료,92,2,4,13
20244,11200690,성수2가3동,CS100010,커피-음료,169,8,8,37
20244,11200720,송정동,CS100010,커피-음료,25,4,1,2
20244,11200790,용답동,CS100010,커피-음료,27,2,1,12
20244,11215710,화양동,CS100010,커피-음료,148,6,9,47
20244,11215730,군자동,CS100010,커피-음료,59,4,6,26
20244,11215740,중곡1동,CS100010,커피-음료,46,1,0,2
20244,11215750,중곡2동,CS100010,커피-음료,39,2,3,14
20244,11215760,중곡3동,CS100010,커피-음료,32,2,5,13
20244,11215770,중곡4동,CS100010,커피-음료,35,3,4,11
20244,11215780,능동,CS100010,커피-음료,26,2,1,8
20244,11215810,광장동,CS100010,커피-음료,47,1,3,20
20244,11215820,자양1동,CS100010,커피-음료,43,1,0,10
20244,11215830,자양2동,CS100010,커피-음료,33,2,5,13
20244,11215840,자양3동,CS100010,커피-음료,41,4,2,19
20244,11215847,자양4동,CS100010,커피-음료,74,6,7,14
20244,11215850,구의1동,CS100010,커피-음료,50,1,6,13
20244,11215860,구의2동,CS100010,커피-음료,43,3,4,10
20244,11215870,구의3동,CS100010,커피-음료,51,0,0,31
20244,11230536,용신동,CS100010,커피-음료,90,3,3,39
20244,11230545,제기동,CS100010,커피-음료,75,4,3,10
20244,11230560,전농1동,CS100010,커피-음료,62,3,6,23
20244,11230570,전농2동,CS100010,커피-음료,18,0,1,8
20244,11230600,답십리1동,CS100010,커피-음료,35,0,2,15
20244,11230610,답십리2동,CS100010,커피-음료,18,0,5,9
20244,11230650,장안1동,CS100010,커피-음료,66,3,1,30
20244,11230660,장안2동,CS100010,커피-음료,51,6,3,27
20244,11230705,청량리동,CS100010,커피-음료,36,2,0,8
20244,11230710,회기동,CS100010,커피-음료,81,3,2,20
20244,11230720,휘경1동,CS100010,커피-음료,25,0,2,8
20244,11230730,휘경2동,CS100010,커피-음료,43,1,3,8
20244,11230740,이문1동,CS100010,커피-음료,52,1,1,20
20244,11230750,이문2동,CS100010,커피-음료,16,0,0,3
20244,11260520,면목2동,CS100010,커피-음료,35,2,0,6
20244,11260540,면목4동,CS100010,커피-음료,21,0,0,6
20244,11260550,면목5동,CS100010,커피-음료,17,2,0,4
20244,11260565,면목본동,CS100010,커피-음료,29,1,0,14
20244,11260570,면목7동,CS100010,커피-음료,27,1,2,10
20244,11260575,면목3·8동,CS100010,커피-음료,42,0,1,21
20244,11260580,상봉1동,CS100010,커피-음료,28,3,3,17
20244,11260590,상봉2동,CS100010,커피-음료,45,2,2,21
20244,11260600,중화1동,CS100010,커피-음료,16,1,1,3
20244,11260610,중화2동,CS100010,커피-음료,31,3,5,12
20244,11260620,묵1동,CS100010,커피-음료,34,1,3,14
20244,11260630,묵2동,CS100010,커피-음료,30,1,0,8
20244,11260655,망우본동,CS100010,커피-음료,62,3,3,24
20244,11260660,망우3동,CS100010,커피-음료,16,2,3,6
20244,11260680,신내1동,CS100010,커피-음료,39,0,1,25
20244,11260690,신내2동,CS100010,커피-음료,13,1,1,9
20244,11290525,성북동,CS100010,커피-음료,90,2,4,4
20244,11290555,삼선동,CS100010,커피-음료,73,1,2,14
20244,11290575,동선동,CS100010,커피-음료,119,7,10,31
20244,11290580,돈암1동,CS100010,커피-음료,5,0,0,3
20244,11290590,돈암2동,CS100010,커피-음료,11,0,0,3
20244,11290600,안암동,CS100010,커피-음료,92,5,3,41
20244,11290610,보문동,CS100010,커피-음료,32,4,3,5
20244,11290620,정릉1동,CS100010,커피-음료,16,0,0,5
20244,11290630,정릉2동,CS100010,커피-음료,21,2,2,9
20244,11290640,정릉3동,CS100010,커피-음료,24,1,0,4
20244,11290650,정릉4동,CS100010,커피-음료,26,0,0,3
20244,11290660,길음1동,CS100010,커피-음료,12,1,0,14
20244,11290685,길음2동,CS100010,커피-음료,36,3,0,10
20244,11290705,종암동,CS100010,커피-음료,46,2,5,14
20244,11290715,월곡1동,CS100010,커피-음료,22,3,3,15
20244,11290725,월곡2동,CS100010,커피-음료,38,1,2,13
20244,11290760,장위1동,CS100010,커피-음료,17,2,2,8
20244,11290770,장위2동,CS100010,커피-음료,16,0,1,5
20244,11290780,장위3동,CS100010,커피-음료,3,0,2,10
20244,11290810,석관동,CS100010,커피-음료,39,1,1,14
20244,11305534,삼양동,CS100010,커피-음료,15,3,1,7
20244,11305535,미아동,CS100010,커피-음료,37,2,4,10
20244,11305545,송중동,CS100010,커피-음료,44,2,4,18
20244,11305555,송천동,CS100010,커피-음료,41,0,0,9
20244,11305575,삼각산동,CS100010,커피-음료,18,2,4,12
20244,11305595,번1동,CS100010,커피-음료,39,6,3,14
20244,11305603,번2동,CS100010,커피-음료,16,1,0,3
20244,11305608,번3동,CS100010,커피-음료,14,1,2,4
20244,11305615,수유1동,CS100010,커피-음료,23,2,2,14
20244,11305625,수유2동,CS100010,커피-음료,22,1,4,5
20244,11305635,수유3동,CS100010,커피-음료,73,1,10,20
20244,11305645,우이동,CS100010,커피-음료,50,4,2,16
20244,11305660,인수동,CS100010,커피-음료,58,4,5,11
20244,11320511,창1동,CS100010,커피-음료,26,1,2,8
20244,11320512,창2동,CS100010,커피-음료,23,1,0,7
20244,11320513,창3동,CS100010,커피-음료,24,0,1,1
20244,11320514,창4동,CS100010,커피-음료,15,0,1,12
20244,11320515,창5동,CS100010,커피-음료,27,2,3,23
20244,11320521,도봉1동,CS100010,커피-음료,37,1,6,14
20244,11320522,도봉2동,CS100010,커피-음료,29,1,1,6
20244,11320660,쌍문1동,CS100010,커피-음료,26,0,2,6
20244,11320670,쌍문2동,CS100010,커피-음료,26,2,3,5
20244,11320680,쌍문3동,CS100010,커피-음료,16,0,1,10
20244,11320681,쌍문4동,CS100010,커피-음료,9,1,1,5
20244,11320690,방학1동,CS100010,커피-음료,41,2,7,20
20244,11320700,방학2동,CS100010,커피-음료,15,0,0,3
20244,11320710,방학3동,CS100010,커피-음료,20,1,0,5
20244,11350560,월계1동,CS100010,커피-음료,32,1,0,23
20244,11350570,월계2동,CS100010,커피-음료,16,0,2,7
20244,11350580,월계3동,CS100010,커피-음료,26,0,1,6
20244,11350595,공릉1동,CS100010,커피-음료,103,4,8,28
20244,11350600,공릉2동,CS100010,커피-음료,80,1,5,31
20244,11350611,하계1동,CS100010,커피-음료,27,0,0,11
20244,11350612,하계2동,CS100010,커피-음료,3,1,0,0
20244,11350619,중계본동,CS100010,커피-음료,25,0,0,10
20244,11350621,중계1동,CS100010,커피-음료,11,1,0,20
20244,11350624,중계4동,CS100010,커피-음료,24,0,1,12
20244,11350625,중계2·3동,CS100010,커피-음료,11,3,1,16
20244,11350630,상계1동,CS100010,커피-음료,42,0,3,21
20244,11350640,상계2동,CS100010,커피-음료,70,5,2,30
20244,11350665,상계3·4동,CS100010,커피-음료,23,1,0,9
20244,11350670,상계5동,CS100010,커피-음료,35,1,2,10
20244,11350695,상계6·7동,CS100010,커피-음료,28,1,2,17
20244,11350700,상계8동,CS100010,커피-음료,2,0,0,5
20244,11350710,상계9동,CS100010,커피-음료,4,1,0,3
20244,11350720,상계10동,CS100010,커피-음료,9,0,0,4
20244,11380510,녹번동,CS100010,커피-음료,55,1,1,13
20244,11380520,불광1동,CS100010,커피-음료,30,2,2,17
20244,11380530,불광2동,CS100010,커피-음료,21,0,2,6
20244,11380551,갈현1동,CS100010,커피-음료,34,0,2,17
20244,11380552,갈현2동,CS100010,커피-음료,47,1,6,8
20244,11380560,구산동,CS100010,커피-음료,26,0,3,9
20244,11380570,대조동,CS100010,커피-음료,55,4,8,23
20244,11380580,응암1동,CS100010,커피-음료,42,1,3,22
20244,11380590,응암2동,CS100010,커피-음료,15,0,0,6
20244,11380600,응암3동,CS100010,커피-음료,54,3,7,13
20244,11380625,역촌동,CS100010,커피-음료,70,2,7,14
20244,11380631,신사1동,CS100010,커피-음료,27,1,0,12
20244,11380632,신사2동,CS100010,커피-음료,21,0,0,3
20244,11380640,증산동,CS100010,커피-음료,17,0,0,4
20244,11380650,수색동,CS100010,커피-음료,12,0,2,4
20244,11380690,진관동,CS100010,커피-음료,79,2,2,24
20244,11410520,천연동,CS100010,커피-음료,22,0,0,4
20244,11410555,북아현동,CS100010,커피-음료,16,0,2,10
20244,11410565,충현동,CS100010,커피-음료,82,6,6,20
20244,11410585,신촌동,CS100010,커피-음료,209,7,12,83
20244,11410615,연희동,CS100010,커피-음료,156,5,5,13
20244,11410620,홍제1동,CS100010,커피-음료,25,4,3,7
20244,11410640,홍제3동,CS100010,커피-음료,31,0,1,7
20244,11410655,홍제2동,CS100010,커피-음료,10,2,4,6
20244,11410660,홍은1동,CS100010,커피-음료,22,0,1,7
20244,11410685,홍은2동,CS100010,커피-음료,31,2,1,13
20244,11410690,남가좌1동,CS100010,커피-음료,7,2,0,8
20244,11410700,남가좌2동,CS100010,커피-음료,54,1,4,21
20244,11410710,북가좌1동,CS100010,커피-음료,5,0,2,5
20244,11410720,북가좌2동,CS100010,커피-음료,30,1,1,11
20244,11440555,아현동,CS100010,커피-음료,41,4,2,21
20244,11440565,공덕동,CS100010,커피-음료,65,7,9,18
20244,11440585,도화동,CS100010,커피-음료,37,3,1,27
20244,11440590,용강동,CS100010,커피-음료,50,3,2,22
20244,11440600,대흥동,CS100010,커피-음료,76,5,7,22
20244,11440610,염리동,CS100010,커피-음료,40,1,1,15
20244,11440630,신수동,CS100010,커피-음료,45,1,2,6
20244,11440655,서강동,CS100010,커피-음료,117,7,10,21
20244,11440660,서교동,CS100010,커피-음료,655,24,33,101
20244,11440680,합정동,CS100010,커피-음료,150,6,10,30
20244,11440690,망원1동,CS100010,커피-음료,145,5,7,15
20244,11440700,망원2동,CS100010,커피-음료,68,3,7,8
20244,11440710,연남동,CS100010,커피-음료,304,14,18,13
20244,11440720,성산1동,CS100010,커피-음료,65,7,7,9
20244,11440730,성산2동,CS100010,커피-음료,48,1,2,12
20244,11440740,상암동,CS100010,커피-음료,140,3,6,63
20244,11470510,목1동,CS100010,커피-음료,66,3,2,48
20244,11470520,목2동,CS100010,커피-음료,32,1,3,11
20244,11470530,목3동,CS100010,커피-음료,31,1,1,9
20244,11470540,목4동,CS100010,커피-음료,34,2,1,11
20244,11470550,목5동,CS100010,커피-음료,21,1,2,16
20244,11470560,신월1동,CS100010,커피-음료,22,1,2,8
20244,11470570,신월2동,CS100010,커피-음료,17,0,1,2
20244,11470580,신월3동,CS100010,커피-음료,12,0,0,8
20244,11470590,신월4동,CS100010,커피-음료,19,0,0,4
20244,11470600,신월5동,CS100010,커피-음료,17,2,3,6
20244,11470610,신월6동,CS100010,커피-음료,15,1,0,5
20244,11470611,신월7동,CS100010,커피-음료,9,1,1,9
20244,11470620,신정1동,CS100010,커피-음료,30,1,6,9
20244,11470630,신정2동,CS100010,커피-음료,29,2,0,9
20244,11470640,신정3동,CS100010,커피-음료,25,1,2,17
20244,11470650,신정4동,CS100010,커피-음료,73,3,5,20
20244,11470670,신정6동,CS100010,커피-음료,16,0,0,10
20244,11470680,신정7동,CS100010,커피-음료,22,0,2,11
20244,11500510,염창동,CS100010,커피-음료,50,3,2,26
20244,11500520,등촌1동,CS100010,커피-음료,54,5,5,24
20244,11500530,등촌2동,CS100010,커피-음료,17,0,0,9
20244,11500535,등촌3동,CS100010,커피-음료,40,0,0,27
20244,11500540,화곡1동,CS100010,커피-음료,59,4,3,21
20244,11500550,화곡2동,CS100010,커피-음료,13,1,2,3
20244,11500560,화곡3동,CS100010,커피-음료,29,0,2,7
20244,11500570,화곡4동,CS100010,커피-음료,27,1,0,6
20244,11500590,화곡본동,CS100010,커피-음료,32,2,3,6
20244,11500591,화곡6동,CS100010,커피-음료,43,2,1,19
20244,11500593,화곡8동,CS100010,커피-음료,26,3,5,15
20244,11500603,가양1동,CS100010,커피-음료,200,8,15,88
20244,11500604,가양2동,CS100010,커피-음료,1,0,0,6
20244,11500605,가양3동,CS100010,커피-음료,6,0,0,3
20244,11500611,발산1동,CS100010,커피-음료,95,6,5,46
20244,11500615,우장산동,CS100010,커피-음료,34,3,7,19
20244,11500620,공항동,CS100010,커피-음료,47,5,2,18
20244,11500630,방화1동,CS100010,커피-음료,48,7,3,25
20244,11500640,방화2동,CS100010,커피-음료,49,1,3,16
20244,11500641,방화3동,CS100010,커피-음료,16,0,2,8
20244,11530510,신도림동,CS100010,커피-음료,57,0,0,23
20244,11530520,구로1동,CS100010,커피-음료,14,2,1,5
20244,11530530,구로2동,CS100010,커피-음료,48,2,2,16
20244,11530540,구로3동,CS100010,커피-음료,98,11,8,85
20244,11530550,구로4동,CS100010,커피-음료,22,0,1,14
20244,11530560,구로5동,CS100010,커피-음료,60,2,2,40
20244,11530595,가리봉동,CS100010,커피-음료,9,0,2,3
20244,11530720,고척1동,CS100010,커피-음료,34,2,3,20
20244,11530730,고척2동,CS100010,커피-음료,26,3,2,6
20244,11530740,개봉1동,CS100010,커피-음료,36,2,1,12
20244,11530750,개봉2동,CS100010,커피-음료,21,0,1,13
20244,11530760,개봉3동,CS100010,커피-음료,23,0,0,6
20244,11530770,오류1동,CS100010,커피-음료,19,3,2,8
20244,11530780,오류2동,CS100010,커피-음료,23,0,3,11
20244,11530790,수궁동,CS100010,커피-음료,10,1,1,12
20244,11530800,항동,CS100010,커피-음료,10,1,1,11
20244,11545510,가산동,CS100010,커피-음료,206,16,12,154
20244,11545610,독산1동,CS100010,커피-음료,53,3,4,34
20244,11545620,독산2동,CS100010,커피-음료,17,1,1,12
20244,11545630,독산3동,CS100010,커피-음료,29,2,2,8
20244,11545640,독산4동,CS100010,커피-음료,17,1,3,10
20244,11545670,시흥1동,CS100010,커피-음료,46,0,2,29
20244,11545680,시흥2동,CS100010,커피-음료,6,0,0,4
20244,11545690,시흥3동,CS100010,커피-음료,14,0,1,5
20244,11545700,시흥4동,CS100010,커피-음료,8,0,0,2
20244,11545710,시흥5동,CS100010,커피-음료,18,1,1,7
20244,11560515,영등포본동,CS100010,커피-음료,31,2,1,14
20244,11560535,영등포동,CS100010,커피-음료,83,8,5,65
20244,11560540,여의동,CS100010,커피-음료,281,10,11,142
20244,11560550,당산1동,CS100010,커피-음료,98,6,5,32
20244,11560560,당산2동,CS100010,커피-음료,69,6,5,31
20244,11560585,도림동,CS100010,커피-음료,25,1,2,3
20244,11560605,문래동,CS100010,커피-음료,120,11,5,29
20244,11560610,양평1동,CS100010,커피-음료,52,3,3,20
20244,11560620,양평2동,CS100010,커피-음료,65,5,4,34
20244,11560630,신길1동,CS100010,커피-음료,20,2,1,6
20244,11560650,신길3동,CS100010,커피-음료,13,0,1,9
20244,11560660,신길4동,CS100010,커피-음료,9,0,0,3
20244,11560670,신길5동,CS100010,커피-음료,11,0,0,3
20244,11560680,신길6동,CS100010,커피-음료,32,0,1,11
20244,11560690,신길7동,CS100010,커피-음료,11,1,0,9
20244,11560700,대림1동,CS100010,커피-음료,16,1,3,8
20244,11560710,대림2동,CS100010,커피-음료,19,1,4,10
20244,11560720,대림3동,CS100010,커피-음료,38,4,3,11
20244,11590510,노량진1동,CS100010,커피-음료,65,2,2,28
