기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20242,11200520,왕십리2동,CS100010,커피-음료,125775496,17570,84355028,41420468,17802393,15724223,21628180,13072617,16127615,22883281,18537187,0,15144766,43212391,42234034,21889696,3294609,54662113,67581419,965163,31124408,37142767,19424310,19141200,14445683,12107,5463,2585,2483,2770,1770,2499,3020,2443,0,2364,5862,5668,3203,473,8042,9283,233,5069,5183,3039,2125,1674
20242,11200535,왕십리도선동,CS100010,커피-음료,609872514,102215,444003091,165869423,80566826,86121784,90276416,90239513,96798552,89753136,76116287,5467272,77116457,201792990,143978906,151683258,29833631,247529011,305384875,3952220,139757170,170556743,88743059,96797284,53107419,73888,28327,13907,14477,14754,14687,16063,15273,13054,902,18490,31151,23865,23634,4173,46060,52607,835,27114,31869,15393,15173,8290
20242,11200540,마장동,CS100010,커피-음료,733197131,73663,482310566,250886565,86972006,89625084,104352254,97013122,104348100,129065037,121821528,151688,104792884,221627578,218798844,178376788,9449349,290394193,379216257,3528429,115898655,195757311,140409906,124890113,89126035,51258,22405,9294,9606,10691,10315,11352,11895,10510,21,12124,21765,22112,16588,1053,29971,39678,513,14256,21773,13448,12076,7577
20242,11200550,사근동,CS100010,커피-음료,2854091871,441361,2286544143,567547728,435730342,478893374,460281859,478535865,433102703,318820444,248727284,33295135,374656070,951322770,740345806,633915869,120556221,1171774355,1395893174,138517845,1330716207,437209006,283412671,297952048,79859758,360771,80590,71719,77531,69540,73471,68510,44852,35738,4890,68273,143325,115849,90890,18134,198927,232686,25495,240008,69264,37628,47654,11567
20242,11200560,행당1동,CS100010,커피-음료,1003237045,125625,687748434,315488611,123593591,128653820,144392716,140015012,151093295,176140478,139348133,0,100677666,332240841,249610249,281832378,38875911,383853887,532286635,19573102,225404877,249844701,157684115,169753800,93879927,85371,40254,16136,16115,17458,17146,18516,21538,18716,0,18017,37543,33004,32399,4662,53050,68307,4263,29449,31388,22377,22672,11206
20242,11200570,행당2동,CS100010,커피-음료,26004064,4586,17337091,8666973,3152228,3017365,3971298,2725966,4470234,3693731,4973242,0,1388167,7524321,11183411,5535849,372316,9327280,16044827,2811785,3101605,3009785,5151419,5977370,5320143,3208,1378,608,559,722,517,802,686,692,0,193,1345,1993,1006,49,1523,3014,531,632,625,1000,1039,710
20242,11200580,응봉동,CS100010,커피-음료,104146920,11466,61021572,43125348,10620781,12311853,13452228,11656976,12979734,20673079,22452269,0,14896171,28846356,33163261,25301074,1940058,45190981,52666726,267447,11252231,21638848,22400372,22857449,19441359,6818,4648,1189,1312,1433,1378,1506,2229,2419,0,1807,2911,3688,2842,218,5011,5962,38,1396,2537,2466,2578,1960
20242,11200590,금호1가동,CS100010,커피-음료,84556879,10639,50330887,34225992,8476946,9357040,11498371,10145257,10853273,16996067,17229925,0,9398148,23227804,33164129,16438757,2328041,34058081,46454178,416500,13421487,31355908,18979517,9985703,6353148,6834,3805,1312,1269,1516,1343,1394,1880,1925,0,1967,2473,3437,2381,381,4341,5934,79,1943,4081,2123,1234,817
20242,11200615,금호2·3가동,CS100010,커피-음료,260105605,43195,174198393,85907212,25209556,35253520,40403076,35603107,37729134,47278347,38628865,1029047,29079394,80114644,70415004,58497052,20970464,104987038,142410331,3163200,31011306,68988503,56076252,50693711,37464396,29340,13855,4799,5911,6136,6093,6401,7364,6491,121,6227,12628,12102,8932,3185,20132,21364,650,5675,11053,9357,8705,6054
20242,11200620,금호4가동,CS100010,커피-음료,141181599,16783,95327096,45854503,19055443,18412457,19736023,18124956,19998217,24533272,21321231,0,18793478,43979584,40418936,34044087,3945514,56778126,72466792,1479470,16801191,30831320,30250060,29937837,19945040,11389,5394,2389,2166,2292,2221,2321,2836,2558,0,2697,5157,4713,3664,552,7240,8531,248,2383,4097,3729,3346,1968
20242,11200645,옥수동,CS100010,커피-음료,377861037,57251,247594284,130266753,46184862,42366979,55698106,53821131,49523206,66806202,63460551,0,70928459,127219368,102619518,70592123,6501569,159794752,190424113,2166290,49773384,132179559,71274896,57038124,37786614,39208,18043,7473,6999,8485,8365,7886,9374,8669,0,12700,18136,15334,10513,568,26396,28175,412,7865,20658,10647,9465,5526
20242,11200650,성수1가1동,CS100010,커피-음료,1334488909,189487,888300087,446188822,137047295,168316677,175778855,197457957,209699303,238739528,207449294,0,198237473,523672690,407962886,193341317,11274543,458657980,697062483,8248549,280926590,401950354,224956703,138221619,101416646,129713,59774,22719,25477,25177,26623,29717,31392,28382,0,40847,68571,52872,25207,1990,75035,101338,1298,42032,61920,32564,23661,14902
20242,11200660,성수1가2동,CS100010,커피-음료,6530928827,595238,4480893929,2050034898,766650743,898073337,824538885,940195776,1051435188,1101664987,948369911,19010167,571486054,2338271227,1992020873,1405990529,204149977,2210534445,3560842959,42686193,1626697463,2076397376,1031023293,702265673,292307402,427248,167990,74254,84244,82343,88560,97847,89312,78678,449,93094,205101,169652,117512,9430,226072,326296,5098,157803,202479,96248,62916,27825
20242,11200670,성수2가1동,CS100010,커피-음료,2913841462,374285,2066110343,847731119,358544509,416705833,391824343,419069826,479965832,470442418,377288701,9399224,338524630,953775478,952073537,579422452,80646141,1201480105,1401864014,26108457,759083513,958715218,442672472,303774165,112990289,293111,81174,54562,60327,54670,58940,64612,46400,34774,499,77672,130003,102122,57896,6093,185222,166119,2892,91943,140659,60741,41012,14092
20242,11200690,성수2가3동,CS100010,커피-음료,4801887980,660514,3818583114,983304866,685486622,797176107,720467697,785592726,829859962,518095429,465209437,1344724,946836847,1743721004,1170612630,855659064,83713711,1846832218,2266125582,33643637,1218390456,1376800285,714124701,562538436,207460276,552291,108223,103956,116538,99794,112187,119816,58533,49690,62,199624,232808,134371,86762,6887,298063,304896,3745,165718,219308,106336,79373,28475
20242,11200720,송정동,CS100010,커피-음료,129267314,23872,93955013,35312301,18100895,15635440,22981228,19872699,17364751,16117338,19194963,0,12043798,50991019,37821779,25211917,3198801,62560462,53031725,953990,23737038,38701682,18672152,19426160,14101166,16854,7018,3465,3100,3363,3494,3432,3335,3683,0,3307,8679,6492,4757,637,12772,9950,217,4961,7445,3714,3672,2717
20242,11200790,용답동,CS100010,커피-음료,661393393,109191,516534374,144859019,91179579,104166411,104858357,105557597,110772430,75345617,69513402,98575,109714558,280526891,155302707,103966603,11784059,327820978,255904397,1908921,115402326,154842844,113490924,121844132,76236230,83645,25546,15182,17143,16771,16930,17619,12985,12561,14,23023,39824,25369,18533,2428,58368,42852,423,22642,27220,19593,19627,11723
20242,11215710,화양동,CS100010,커피-음료,6054270327,859162,4161055640,1893214687,787393581,801246842,843721091,841307507,887386619,1048441058,844773629,87656529,575206448,1372405983,1541103630,1814802647,663095090,2259371755,3559749440,203218102,2771781560,1301776289,608396231,697320537,236628476,619565,239597,115876,124698,124965,125908,128118,131819,107778,11569,130693,208244,210548,224653,73455,333417,511646,28712,410969,185492,85952,102998,30936
20242,11215730,군자동,CS100010,커피-음료,1616416420,287919,1243534456,372881964,232801141,258421921,254061243,256413266,241836885,207784533,165097431,13330713,236927274,547256761,456943346,316673664,45284662,740890007,827522749,48271939,617700458,322957719,215970796,280630938,82880902,234164,53755,46446,49894,47108,48661,42055,29718,24037,246,53603,100870,80414,48873,3913,136086,148447,10342,128393,50642,31144,51058,12959
20242,11215740,중곡1동,CS100010,커피-음료,290388559,37774,216746932,73641627,43546220,44377425,45379842,38379490,45063955,41323896,32317731,0,32454735,99163996,78700720,71226585,8842523,136053929,140135582,488959,45204664,81401030,45181923,47088018,56824914,28541,9233,5371,5640,5724,5513,6293,5309,3924,0,6716,13168,9768,7336,786,15938,19877,72,7246,12251,6924,5115,4202
20242,11215750,중곡2동,CS100010,커피-음료,385547273,50116,260011250,125536023,41580308,50125943,56128606,55318118,56858275,65912794,59623229,216138,36829639,119166483,107099627,103001692,19233694,150494508,221495210,696413,90156701,124428825,60512301,57196403,38999078,34742,15374,5893,6912,7433,7302,7202,7856,7518,9,6292,15879,14066,12310,1560,20708,28389,102,11312,17321,8443,7576,4342
20242,11215760,중곡3동,CS100010,커피-음료,750853066,133866,579465369,171387697,104221291,121389951,112861465,123350750,117641912,90069214,81318483,497831,181040578,261993671,170605182,119896301,16819503,293448486,369921754,4687322,122015491,200870896,167847721,113518248,54430567,102879,30987,18735,21808,19560,21273,21503,16571,14416,88,34142,44695,30410,21108,3423,60109,70344,876,23722,40829,33454,20760,10807
20242,11215770,중곡4동,CS100010,커피-음료,1454065264,323427,868957302,585107962,145121679,158189504,186302116,186612232,192731771,289644141,295463821,5002755,183961597,449829069,389301836,342053188,83916819,670266442,780558771,16611921,284836360,408305620,331625308,269114091,140331913,201412,122015,34543,37383,42279,42611,44596,59793,62222,176,55691,91107,83812,75734,16907,152884,170385,3388,67311,100900,74120,52603,24947
20242,11215780,능동,CS100010,커피-음료,1049023159,123568,689879823,359143336,122860364,129622379,140746270,146773794,149877016,190252108,168891228,5339321,87335396,319201636,272764882,297327192,67054732,387763011,630640844,6100887,224374474,337434564,206539328,144825757,99128847,84340,39228,15579,16505,16707,17209,18340,20415,18813,637,16113,34934,31470,32048,8366,51989,69550,762,30257,41603,22153,17052,9714
20242,11215810,광장동,CS100010,커피-음료,2149637113,322989,1775509339,374127774,357691840,409060896,338597903,362306336,307852364,213364918,160762856,0,504698801,881141633,511170197,243560528,9065954,889906731,1096954980,90842966,430893379,298474487,371004593,495135655,300510629,283939,39050,57851,69110,53787,59308,43883,21964,17086,0,93463,128238,71282,28943,1063,141012,172793,21506,86781,39880,52036,76113,37487
20242,11215820,자양1동,CS100010,커피-음료,398268372,53247,282761249,115507123,52539026,66218053,53584846,55635554,54783770,61110634,54396489,340686,39189135,142686706,120383109,85821588,9847148,190160317,180528096,1901586,67206700,96916681,82394830,88465952,33802665,37788,15459,6942,7676,7939,7447,7784,8523,6936,26,6544,18849,14821,11579,1428,26351,25522,289,10751,14496,11731,9981,4625
20242,11215830,자양2동,CS100010,커피-음료,492100434,95694,330284327,161816107,63963037,62650879,65108428,66477953,72084030,82605290,79210817,0,91986915,135844974,131231816,107777880,25258849,238826161,246617369,8400557,72537095,135311196,126372470,91250387,51571825,64847,30847,12476,12519,13009,12763,14080,15839,15008,0,19859,25975,24577,20587,4696,46591,48516,1784,15169,28608,23044,17456,9047
20242,11215840,자양3동,CS100010,커피-음료,3731893778,442422,2325168265,1406725513,410345348,425431932,514212445,452770990,522407550,751101687,655623826,22061,256375607,1021546719,1231989994,1089372330,132587067,1285276679,2177211981,54485392,836505653,955886539,685563425,542289684,387757969,275026,167396,50403,50858,60676,53965,59124,87959,79437,6,32865,114751,147516,132628,14656,156415,268100,8589,118021,119104,80535,60176,38087
20242,11215847,자양4동,CS100010,커피-음료,1181001996,161196,742904388,438097608,133889498,140343335,149574465,151012224,168084866,245412410,192685198,25846660,52791367,194967207,309615355,441488426,156292981,478739395,699501758,35143604,537304122,309174389,119018112,128209978,49390951,107000,54196,19819,20581,21083,21700,23817,29796,24400,2577,12211,30893,41590,55876,18049,61698,99430,5381,79039,41118,15512,15321,4758
20242,11215850,구의1동,CS100010,커피-음료,919293926,160359,661097111,258196815,115668936,123128277,142796857,132274395,147228646,134116528,124080287,10136862,147806220,266968749,210087855,241446651,42847589,412500004,450003778,9843682,211251953,263578106,153698657,142864277,81267110,115797,44562,22028,22714,23334,22719,25002,22503,22059,616,34678,46266,36197,36508,6094,77552,79796,1807,41349,49651,27452,24689,12401
20242,11215860,구의2동,CS100010,커피-음료,561905949,80752,357000149,204905800,57999259,69346036,76695624,77594162,75365068,107438191,97467609,1272970,44582414,150479050,159782983,162877436,42911096,232718279,325043241,12749599,117150797,142128174,120368069,104021894,61342988,53509,27243,8848,10532,11776,11195,11158,14023,13220,205,9032,20946,21676,23231,5662,33506,46868,2325,17320,22117,18332,13897,6379
20242,11215870,구의3동,CS100010,커피-음료,2175181204,308733,1442539984,732641220,262708549,259421880,305757798,282202117,332449640,411478028,321163192,9679450,313819522,678058698,596990754,497956697,78676083,901569104,1160616398,42488927,420897804,523169873,419668718,425646771,230313412,204994,103739,36801,36953,41785,41127,48328,57877,45862,1013,51386,93551,82356,70222,10205,139634,159089,7535,68211,78653,58477,54817,31030
20242,11230536,용신동,CS100010,커피-음료,1643027017,268961,1281902743,361124274,240750293,262467422,254053514,244563964,280067550,205611015,155513259,4326049,293034367,641756040,376621220,272444928,54844413,736392046,763762895,10042728,227061904,408467230,310377636,303841159,240364285,209067,59894,40834,43233,38753,41030,45217,32829,27065,585,66329,99383,60709,38050,3905,132829,122931,1950,44238,75090,49687,47847,36946
20242,11230545,제기동,CS100010,커피-음료,404915333,55121,309600035,95315298,62526145,69746523,61132293,63735221,52459853,49686707,45628591,182445,21269687,130294962,114624754,129476979,9066506,174838042,222685698,8022802,162693905,64916207,34397839,69842629,57650358,43075,12046,8984,9538,8646,8674,7233,6440,5606,31,4877,18781,15611,15214,607,23034,31292,1013,25146,9245,4811,9481,4624
20242,11230560,전농1동,CS100010,커피-음료,1029342209,158000,704280264,325061945,125970221,134931698,153263795,152758636,137355914,167460171,157601774,0,111720637,327725343,278338714,269015166,42542349,431300239,551435503,23035078,238099646,236638307,190721081,195571891,98669733,110370,47630,20626,21900,22695,23295,21854,24737,22893,0,22762,47669,42052,38977,6540,70276,84543,4421,41133,36383,29119,30613,13150
20242,11230570,전농2동,CS100010,커피-음료,576716970,131431,433515369,143201601,89246292,89027089,83139731,88129824,83972433,75210273,67991328,451911,105167476,199721082,140754990,120151394,10470117,275636408,291389996,12116731,157393824,148517581,106505102,109393146,33100019,101424,30007,20441,21650,19027,21581,18725,15915,14092,213,27382,43984,30173,27140,2539,62973,67740,3475,43235,33123,20624,23875,6381
20242,11230600,답십리1동,CS100010,커피-음료,871266489,107371,607366370,263900119,97645538,126342837,128812026,118641067,135924902,156607348,107292771,314895,107326216,222289199,233614445,257374994,50346740,337283073,470088044,6602173,147172712,229540197,180907214,153577592,89571233,73941,33430,13480,14915,15631,14616,15299,18984,14446,7,16585,28347,28295,28356,5781,49069,55910,1240,20737,29464,23577,18008,11950
20242,11230610,답십리2동,CS100010,커피-음료,594103187,73905,456984342,137118845,83105315,94955548,93601506,91655536,93666437,68709439,68409406,0,87452701,239314923,125171656,126323396,15840511,296838614,259447707,2041389,112727530,155724944,107055540,122413331,56323589,57806,16099,10875,12147,11912,10491,12381,8114,7985,0,12618,29839,16038,13865,1545,35356,35351,305,14903,19624,13712,14987,7175
20242,11230650,장안1동,CS100010,커피-음료,1424317546,274608,1045039148,379278398,189836675,209714205,200013637,215754316,229720315,202403723,176874675,50305499,275052417,425418631,278119942,279740076,115680981,707039030,658372191,9264018,249405525,419080910,302160723,247461281,138038757,205506,69102,38799,40777,39084,41910,44936,37075,32027,3142,71041,81231,55494,49512,14188,138761,129199,1912,53241,88520,57795,44296,22196
20242,11230660,장안2동,CS100010,커피-음료,1158552021,198132,793658071,364893950,146695733,149316220,158849807,163312459,175483852,186073883,178820067,952978,194287838,348847379,292988988,276052147,45422691,494747148,630559651,15537984,128784021,267498392,335568814,242369501,135548087,138183,59949,25524,27179,27884,27494,30102,30332,29617,510,41693,55442,49556,42428,8503,93754,101396,3863,25057,47531,58233,41042,19427
